Stock, Daily Change, avg low, avg high, Weekly Change, percentage Profit, Highest, Lowest, Daily Average Price, RSI, Rating, Current Price
CWD, 0.10988281667232513, 1.4726093737408519, 1.582492190413177, 2.813000106811522, 8.200209995164908, 2.190000057220459, 1.2100000381469727, 1.5218749986961484, 56.987932421329255, Normal, 1.3489999771118164
CXAI, 0.31382812187075615, 2.77430469263345, 3.088132814504206, 8.03399991989136, 27.289402467570152, 10.09000015258789, 1.1200000047683716, 2.89359375461936, 72.66207949540009, Normal, 1.1799999475479126
CYAN, 0.050156256183981895, 0.7910937443375587, 0.8412500005215406, 1.2840001583099367, 5.572917501407662, 1.0399999618530273, 0.6100000143051147, 0.8146874993108213, 50.632977331420214, Normal, 0.9399999976158142
CYCC, 0.7976562641561031, 5.940703114494681, 6.7383593786507845, 20.420000362396234, 36.093043003968326, 13.199999809265137, 2.109999895095825, 6.24585940875113, 73.30985780772853, Normal, 2.359999895095825
CYCCP, 0.9702343866229057, 13.189921844750643, 14.160156231373549, 24.838000297546397, 5.393187320549927, 20.299999237060547, 5.25, 13.618515606969595, 85.2752605352348, OverBought, 18.899999618530273
CYCN, 0.2928828224539757, 3.105882802978158, 3.3987656254321337, 7.497800254821778, 8.02418670689082, 5.25, 1.75, 3.234210930764675, 68.83033513108458, Normal, 3.6500000953674316
CYH, 0.1894531436264515, 3.0721874851733446, 3.261640628799796, 4.850000476837158, 5.277246466739512, 5.199999809265137, 2.009999990463257, 3.1510156225413084, 72.1672505248218, Normal, 3.630000114440918
CYRX, 0.7610155940055847, 13.406875036656857, 14.167890630662441, 19.48199920654297, 5.321787299685881, 17.15999984741211, 9.0, 13.791640654206276, 89.65818030123116, OverBought, 14.609999656677246
CYTH, 0.15820313012227416, 1.3310937457717955, 1.4892968758940697, 4.05000013113022, 11.141065838274713, 2.119999885559082, 0.8899999856948853, 1.4100781283341348, 57.570682659078344, Normal, 1.8600000143051147
CYTO, 0.9612812455743551, 4.8823906276375055, 5.843671873211861, 24.608799886703498, 35.86870229960496, 17.200000762939453, 1.8799999952316284, 5.318124979734421, 72.47526539266137, Normal, 2.7100000381469727
CZOO, 7.769961070269346, 64.15031241625547, 71.92027348652482, 198.91100339889525, 181.96630222427785, 189.0, 4.269999980926514, 67.54710152372718, 96.52237001636264, OverBought, 4.309999942779541
DADA, 0.2496328204870224, 4.184367190115154, 4.434000010602176, 6.390600204467774, 17.641895916386684, 6.829999923706055, 1.3550000190734863, 4.287773440591991, 69.89579671993275, Normal, 1.4800000190734863
DAIO, 0.16164060682058334, 3.4867187589406967, 3.64835936576128, 4.137999534606933, 5.573813844999318, 4.800000190734863, 2.869999885559082, 3.5544531252235174, 75.6161058213956, Normal, 2.940000057220459
DAO, 0.2319609336555004, 3.985445324331522, 4.217406257987022, 5.938199901580811, 6.337730279119751, 5.499000072479248, 3.380000114440918, 4.086953131482005, 75.46572773822513, Normal, 3.75
DATS, 0.3507734462618828, 3.0308515653014183, 3.381625011563301, 8.979800224304197, 17.365022256138513, 6.510000228881836, 1.600000023841858, 3.1973203103989363, 68.53855005976187, Normal, 2.0950000286102295
DAVE, 0.4800468795001507, 6.308359391987324, 6.788406271487474, 12.289200115203862, 5.3267518312224, 9.890000343322754, 4.71999979019165, 6.553835950791836, 79.70759225615998, Normal, 9.760000228881836
DBGI, 1.3501797132194042, 7.174499975517392, 8.524679688736796, 34.56460065841676, 49.27663169781089, 24.75, 2.549999952316284, 7.607226576656103, 79.97175375435047, Normal, 2.7899999618530273
DBI, 0.4866406247019768, 10.241640642285347, 10.728281266987324, 12.457999992370608, 5.645482960124354, 13.4399995803833, 8.220000267028809, 10.48632813245058, 85.35364302478061, OverBought, 8.680000305175781
DBVT, 0.07435156404972076, 1.1786953145638108, 1.2530468786135316, 1.903400039672851, 8.546156740483706, 1.850000023841858, 0.6499999761581421, 1.213210937101394, 52.134725184102514, Normal, 0.8999999761581421
DC, 0.14035937003791332, 2.669484378769994, 2.809843748807907, 3.5931998729705827, 6.620725359185481, 3.240000009536743, 2.0799999237060547, 2.728906260803342, 66.59158994880968, Normal, 2.119999885559082
DCGO, 0.3730000499635935, 6.47937498241663, 6.852375032380223, 9.548801279067996, 11.69279132517005, 10.819999694824219, 2.7799999713897705, 6.643710948526859, 79.6660578675606, Normal, 3.2100000381469727
DCTH, 0.3023671768605709, 3.789375014603138, 4.091742191463709, 7.740599727630611, 7.695779702046552, 7.269999980926514, 2.25, 3.9066015742719173, 72.8022344552432, Normal, 3.990000009536743
DDD, 0.3048437889665365, 5.676796853542328, 5.981640642508864, 7.804000997543335, 5.89639815218456, 11.09000015258789, 3.5, 5.8028905894607306, 82.60127571007513, OverBought, 5.190000057220459
DDL, 0.12480468302965164, 1.9629921922460198, 2.0877968752756715, 3.1949998855590818, 10.357234737328524, 3.1700000762939453, 1.1799999475479126, 2.0132031245157123, 60.20542863917507, Normal, 1.25
DERM, 0.3805781463161111, 3.3311953069642186, 3.7117734532803297, 9.742800545692445, 8.119866924104398, 8.109999656677246, 1.600000023841858, 3.528585935011506, 66.1100380502881, Normal, 4.820000171661377
DGHI, 0.16180468210950494, 1.347093753516674, 1.508898435626179, 4.142199862003326, 10.439012070142825, 2.5399999618530273, 0.8199999928474426, 1.431968744378537, 58.47509944940136, Normal, 1.559999942779541
DGLY, 0.17195315845310688, 2.67124998383224, 2.843203142285347, 4.402000856399535, 8.554883545719608, 4.400000095367432, 1.7300000190734863, 2.753124998882413, 68.97659533101941, Normal, 2.0799999237060547
DHC, 0.19414061307907104, 2.404687508009374, 2.598828121088445, 4.969999694824216, 6.492997072235805, 3.9600000381469727, 1.690000057220459, 2.4989843675866723, 64.27526470198079, Normal, 3.0199999809265137
DHX, 0.15468748286366463, 2.9217968862503767, 3.0764843691140413, 3.959999561309815, 6.93665836504942, 4.21999979019165, 1.9700000286102295, 2.991796877235174, 68.2776861939592, Normal, 2.299999952316284
DISH, 0.3085713327908125, 5.436363101005554, 5.744934433796367, 7.529140520095825, 5.347856738489345, 8.729999542236328, 3.2100000381469727, 5.575614770904917, 80.60128849022637, OverBought, 5.769999980926514
DLA, 0.35945314168930054, 7.869140654802322, 8.228593796491623, 9.202000427246091, 5.09140431448478, 10.140000343322754, 6.449999809265137, 8.016640610992908, 87.14580147722431, OverBought, 7.230000019073486
DLPN, 0.11242187488824129, 1.6891406206414104, 1.8015624955296516, 2.877999997138977, 7.206530705887899, 2.2200000286102295, 1.3700000047683716, 1.7453906275331974, 59.89613146394444, Normal, 1.6699999570846558
DM, 0.0796250062994659, 1.1825546836480498, 1.2621796899475157, 2.038400161266326, 12.842742852754224, 2.0, 0.6100000143051147, 1.2143437461927533, 49.66790552961811, Normal, 0.6200000047683716
DMAC, 0.2230976615101099, 2.690163277089596, 2.9132609385997057, 5.711300134658816, 7.486498660475624, 4.329999923706055, 1.9381999969482422, 2.7905085925012827, 70.30726476149809, Normal, 2.990000009536743
DMK, 0.15882812440395355, 0.7845312464050949, 0.9433593708090484, 4.065999984741213, 24.435096958420715, 8.279999732971191, 0.44999998807907104, 0.8424218716099858, 58.423396621986626, Normal, 0.6800000071525574
DMTK, 0.17184374760836363, 1.8160078171640635, 1.987851564772427, 4.3991999387741085, 12.274553609631804, 3.8980000019073486, 1.1200000047683716, 1.890234368853271, 60.777099571433716, Normal, 1.4199999570846558
DNA, 0.1284140618517995, 1.6814687494188547, 1.8098828112706542, 3.287399983406068, 9.878005120153798, 2.5450000762939453, 1.222000002861023, 1.7386718662455678, 56.49410816710701, Normal, 1.2999999523162842
DNLI, 0.9976405575871468, 21.542429737746716, 22.540070295333862, 25.539598274230944, 5.472521023797915, 30.790000915527344, 15.449999809265137, 22.01249998807907, 94.26497188416766, OverBought, 18.540000915527344
DNMR, 0.1247421889565885, 1.6604140591807663, 1.7851562481373549, 3.1934000372886673, 15.02917969456066, 3.0199999809265137, 0.8299999833106995, 1.7117968718521297, 55.98964297044513, Normal, 0.8349999785423279
DOGZ, 0.8278773110359907, 8.347613295540214, 9.175490606576204, 21.193659162521364, 19.711365443629443, 17.600000381469727, 2.7850000858306885, 8.705114061012864, 81.73818087078755, OverBought, 4.199999809265137
DOMA, 0.5069609023630619, 5.248500011861324, 5.755460914224386, 12.978199100494384, 12.041826550343696, 9.4399995803833, 3.859999895095825, 5.481249999254942, 76.13653811792338, Normal, 4.320000171661377
DOMH, 0.15890623722225428, 2.3864062605425715, 2.545312497764826, 4.067999672889709, 7.356769949439259, 3.4000000953674316, 1.7599999904632568, 2.4625781113281846, 67.32308529656859, Normal, 2.359999895095825
DOMO, 0.5213204063475132, 11.018023405224085, 11.539343811571598, 13.34580240249634, 5.569662665271714, 18.190000534057617, 7.78000020980835, 11.267617247998714, 89.35251682823625, OverBought, 9.380000114440918
DOUG, 0.13072656281292439, 2.1677968753501773, 2.2985234381631017, 3.346600008010865, 5.539261382366137, 3.1600000858306885, 1.5700000524520874, 2.229921872727573, 64.02387571018633, Normal, 2.4100000858306885
DOYU, 0.05209374986588955, 0.9223203118890524, 0.9744140617549419, 1.333599996566772, 6.008506440601667, 1.2200000286102295, 0.699999988079071, 0.9453671821393073, 49.58699124816543, Normal, 0.8679999709129333
DPSI, 0.3311718627810478, 5.479039058089256, 5.810210920870304, 8.477999687194828, 5.281847907312287, 7.119999885559082, 4.420000076293945, 5.625414043664932, 80.89067314069004, OverBought, 6.480000019073486
DQ, 1.1739063113927841, 29.111874982714653, 30.285781294107437, 30.052001571655275, 5.162296935832647, 41.369998931884766, 21.479999542236328, 29.613593697547913, 96.03148870366677, OverBought, 22.8799991607666
DRCT, 0.6911874935030937, 4.948203131556511, 5.639390625059605, 17.694399833679196, 5.5921319797909, 17.420000076293945, 1.9600000381469727, 5.315843738615513, 69.92560296556992, Normal, 12.550000190734863
DRIO, 0.2130781258456409, 2.3510390599258244, 2.5641171857714653, 5.454800021648408, 10.288658408552894, 4.260000228881836, 0.6800000071525574, 2.4478125059977174, 65.27837992025005, Normal, 2.140000104904175
DRMA, 0.08501562243327498, 0.9038437530398369, 0.9888593754731119, 2.17639993429184, 16.162665158542683, 1.6799999475479126, 0.5249999761581421, 0.9377031247131526, 47.694958680533766, Normal, 0.5389999747276306
DRRX, 0.14921875693835318, 2.083046865882352, 2.232265622820705, 3.82000017762184, 24.462090727708695, 5.28000020980835, 0.4699999988079071, 2.1482031191699207, 65.60070067460326, Normal, 0.6600000262260437
DRTS, 0.2029296923428774, 3.292828118428588, 3.4957578107714653, 5.195000123977664, 6.442212260289049, 4.309999942779541, 2.700000047683716, 3.387468734756112, 72.10425570738283, Normal, 3.1500000953674316
DRUG, 0.22796093206852674, 1.9006562530994415, 2.1286171851679683, 5.8357998609542845, 11.811447578439251, 6.440000057220459, 1.2000000476837158, 1.991656250320375, 61.86347652221139, Normal, 1.930999994277954
DSGN, 0.1773828100413084, 3.1562265772372484, 3.333609387278557, 4.540999937057497, 7.329867952440618, 8.3100004196167, 1.940000057220459, 3.2425781339406967, 78.53563426280263, Normal, 2.440000057220459
DSP, 0.3376093804836273, 5.723242182284594, 6.060851562768221, 8.642800140380855, 5.155128897483138, 7.605000019073486, 4.360000133514404, 5.879218738526106, 78.3721106621359, Normal, 6.909999847412109
DSS, 0.2991484319791198, 3.5525937424972653, 3.851742174476385, 7.658199858665464, 14.87560637391824, 6.400000095367432, 1.968000054359436, 3.664578115567565, 71.89158283419374, Normal, 2.119999885559082
DTC, 0.27645315788686275, 4.9541015569120646, 5.230554714798927, 7.077200841903687, 9.078921213799527, 6.670000076293945, 3.0450000762939453, 5.092812495306134, 73.979346274508, Normal, 3.059999942779541
DTCK, 0.49562962629176954, 2.092888879923173, 2.5885185062149425, 8.029199945926662, 65.12873073429633, 9.0, 0.7559999823570251, 2.266827164608755, 65.67024106398236, Normal, 0.7900000214576721
DTST, 0.1971093751490116, 2.94773437269032, 3.1448437478393316, 5.046000003814696, 7.141644051814923, 3.75, 2.450000047683716, 3.040156265720725, 68.02883829474484, Normal, 2.8399999141693115
DUO, 0.2094765619840473, 1.3523984381463379, 1.5618750001303852, 5.362599986791608, 36.116649657183366, 13.78499984741211, 0.47600001096725464, 1.4054296878166497, 75.72639829551902, Normal, 0.5799999833106995
DUOT, 0.30350779742002487, 4.2162500116974115, 4.519757809117436, 7.769799613952636, 10.116926580667496, 7.199999809265137, 1.934999942779541, 4.350484371185303, 75.1036291811029, Normal, 3.069000005722046
DWSN, 0.14257814176380634, 1.7990624867379665, 1.9416406285017729, 3.6500004291534425, 8.911133727451656, 2.6500000953674316, 1.3600000143051147, 1.8632031129673123, 58.49993040770372, Normal, 1.600000023841858
DXYN, 0.07632812508381903, 0.7570312491152436, 0.8333593741990626, 1.9540000021457666, 12.31098782206216, 1.2799999713897705, 0.46000000834465027, 0.7924999971874058, 48.017036135232544, Normal, 0.6200000047683716
DYAI, 0.0996093787252903, 1.7260156217962503, 1.8256250005215406, 2.550000095367432, 6.55324868258048, 2.140000104904175, 1.399999976158142, 1.764921873807907, 60.095224653153835, Normal, 1.5700000524520874
DYN, 0.8358828015625477, 10.24703124910593, 11.082914050668478, 21.39859972000122, 5.182162709565951, 19.8700008392334, 6.400000095367432, 10.679726604372263, 85.08531373707604, OverBought, 16.690000534057617
DYNT, 0.03929688106290996, 0.6444531201850623, 0.6837500012479722, 1.0060001552104951, 6.894189746670322, 0.9100000262260437, 0.4699999988079071, 0.6608593720011413, 44.82598197302474, Normal, 0.5699999928474426
DZSI, 0.1750781275331974, 2.022734376601875, 2.1978125041350722, 4.482000064849853, 10.61079576139444, 4.139999866485596, 1.2400000095367432, 2.090078125707805, 63.06418893280727, Normal, 1.659999966621399
EAF, 0.1700390661135316, 3.2483984399586916, 3.418437506072223, 4.353000092506409, 10.061482861319817, 5.315000057220459, 1.559999942779541, 3.3244531312957406, 69.98321832227779, Normal, 1.7000000476837158
EAR, 0.13016406912356615, 2.6970156021416187, 2.827179671265185, 3.3322001695632926, 5.006310534536766, 4.630000114440918, 1.465000033378601, 2.740664031356573, 75.38499055639848, Normal, 2.5999999046325684
EAST, 0.1858984399586916, 1.6595546840690076, 1.8454531240276992, 4.759000062942504, 15.75410578152957, 3.5899999141693115, 0.8999999761581421, 1.7407499975524843, 58.58749808596466, Normal, 1.190000057220459
EBIX, 1.0893883425742388, 10.258381957188249, 11.347770299762487, 27.88834156990051, 59.01345441293944, 32.869998931884766, 0.48500001430511475, 10.764726551249623, 83.29118633657386, OverBought, 2.1600000858306885
EBON, 0.758820328861475, 8.100789044052362, 8.859609372913837, 19.425800418853758, 8.52607147624558, 18.940000534057617, 6.5, 8.486578147858381, 84.87775059371468, OverBought, 9.479999542236328
EBS, 0.2846093662083149, 3.5282031390815973, 3.8128125052899122, 7.285999774932856, 14.159670027795338, 8.210000038146973, 1.809999942779541, 3.645546886138618, 71.91912231718905, Normal, 2.049999952316284
ECOR, 0.37949999421834946, 5.2978125140070915, 5.677312508225441, 9.715199851989745, 6.221311477892696, 6.940000057220459, 3.9210000038146973, 5.482710935175419, 76.56560144281659, Normal, 6.170000076293945
ECX, 0.3645703010261059, 3.4926875103265047, 3.8572578113526106, 9.332999706268312, 15.640080952616685, 6.380000114440918, 2.0, 3.6786718908697367, 69.74149475871525, Normal, 2.5299999713897705
EDAP, 0.4489843472838402, 6.38570312410593, 6.8346874713897705, 11.493999290466308, 8.601233052297802, 9.449999809265137, 3.5999999046325684, 6.645546872168779, 82.84367075800486, OverBought, 5.340000152587891
EDBL, 0.10964062320999801, 0.7781171877868474, 0.8877578109968454, 2.8067999541759487, 22.60631339714205, 4.480000019073486, 0.38199999928474426, 0.8140546849463135, 48.88042191316238, Normal, 0.5289999842643738
EDIT, 0.4717109650373459, 8.51108594238758, 8.982796907424927, 12.075800704956057, 5.2882394731248805, 11.6899995803833, 6.079999923706055, 8.730742197483778, 84.70235307197628, OverBought, 9.069999694824219
EDN, 0.9696094319224358, 13.925625011324883, 14.895234443247318, 24.822001457214377, 5.428944002165684, 21.799999237060547, 10.0600004196167, 14.402265638113022, 90.20021870275899, OverBought, 18.450000762939453
EDSA, 0.42687503062188625, 4.608281234279275, 5.035156264901161, 10.928000783920291, 9.180107997140926, 8.329999923706055, 2.4600000381469727, 4.784999992698431, 73.44951940551107, Normal, 4.659999847412109
EDTK, 0.08807031530886889, 1.0261718682013452, 1.114242183510214, 2.2546000719070434, 9.678056348428306, 1.5499999523162842, 0.75, 1.0592265580780804, 50.75740678236697, Normal, 0.9100000262260437
EDUC, 0.10554687725380063, 1.1519531202502549, 1.2574999975040555, 2.702000057697297, 9.098868990592743, 2.200000047683716, 0.800000011920929, 1.1952343750745058, 55.225343254237245, Normal, 1.4199999570846558
EEIQ, 0.12237499840557575, 1.26042187679559, 1.3827968752011657, 3.13279995918274, 6.407068091317562, 2.190000057220459, 0.7950000166893005, 1.325726562179625, 57.68745734676365, Normal, 1.909999966621399
EFHT, 0.2686112149853573, 10.314546694265347, 10.583157909250705, 5.748280000686647, 11.937746199516381, 17.0, 2.2500998973846436, 10.38074014565655, 88.22684909621029, OverBought, 2.930000066757202
EFOI, 0.1018749950453639, 1.7419531270861626, 1.8438281221315265, 2.607999873161316, 6.93027163691138, 2.609999895095825, 1.2000000476837158, 1.786406248807907, 57.58009197493282, Normal, 1.4900000095367432
EFSH, 1.0122266141697764, 6.82392967492342, 7.836156289093196, 25.913001322746275, 49.25676794585578, 32.400001525878906, 1.8040000200271606, 7.182640605606139, 84.70335717320539, OverBought, 2.368000030517578
EFTR, 1.4139062985777855, 14.17656247317791, 15.590468771755695, 36.19600124359132, 15.285473498138222, 21.5, 8.875, 14.852265611290932, 88.67962293950858, OverBought, 10.6899995803833
EGHT, 0.18093748949468136, 3.1396875120699406, 3.320625001564622, 4.631999731063843, 5.169642556990896, 4.880000114440918, 2.1500000953674316, 3.227031245827675, 72.95393828986582, Normal, 3.509999990463257
EGRX, 0.6801796481013298, 12.731226559728384, 13.411406207829714, 17.412598991394045, 15.672341571134432, 23.520000457763672, 4.340000152587891, 13.008906278759241, 87.21704324488726, OverBought, 4.53000020980835
EH, 1.1878906041383743, 16.779085963964462, 17.966976568102837, 30.4099994659424, 8.224680587936954, 25.780000686645508, 12.300000190734863, 17.276914104819298, 89.84016354314709, OverBought, 14.5
EHTH, 0.45546872913837433, 7.80500003695488, 8.260468766093254, 11.659999465942391, 6.265044433746035, 10.199999809265137, 6.590000152587891, 8.004218757152557, 83.64782168545025, OverBought, 7.320000171661377
EIGR, 1.7636562287807465, 12.721960928291082, 14.485617157071829, 45.14959945678713, 24.49522604863448, 28.5, 6.0, 13.488398376852274, 86.24091164300137, OverBought, 7.360000133514404
EJH, 0.27085936930961907, 1.9232734467368573, 2.1941328160464764, 6.933999854326247, 37.67167957380481, 5.059999942779541, 0.4020000100135803, 2.0730078164488077, 54.46840250921462, Normal, 0.7310000061988831
EKSO, 0.13561718771234155, 1.1676406245678663, 1.3032578122802079, 3.4718000054359437, 8.219223616482251, 3.128999948501587, 0.6200000047683716, 1.230593747459352, 56.65607615521392, Normal, 1.6699999570846558
ELA, 0.2375781014561653, 4.890390636399388, 5.127968737855554, 6.081999397277832, 5.387258722822444, 7.889999866485596, 3.0199999809265137, 4.9874218832701445, 81.46144850300735, OverBought, 4.440000057220459
ELDN, 0.13780468422919512, 1.3337578140199184, 1.4715624982491136, 3.5277999162673943, 8.058753283919573, 2.069999933242798, 1.0700000524520874, 1.3955703126266599, 57.42855967838733, Normal, 1.7300000190734863
ELTK, 0.7992968037724495, 10.094453137367964, 10.893749941140413, 20.4619981765747, 5.433696816449073, 16.229999542236328, 7.059999942779541, 10.498593758791685, 83.94201284091938, OverBought, 14.800000190734863
ELTX, 0.7470156215131283, 7.503453128039837, 8.250468749552965, 19.123599910736086, 14.763154742305796, 11.319999694824219, 4.849999904632568, 7.748664043843746, 80.25366617780018, OverBought, 5.239999771118164
ELUT, 0.17927344236522913, 1.6629140600562096, 1.8421875024214387, 4.589400124549867, 5.7942287171258435, 3.5989999771118164, 1.100000023841858, 1.757531251758337, 63.9262459001221, Normal, 3.240000009536743
ELVA, 0.23070312663912773, 3.185234371572733, 3.4159374982118607, 5.906000041961669, 6.286188606080284, 5.400000095367432, 2.3399999141693115, 3.2956249937415123, 73.94989486648683, Normal, 3.740000009536743
ELVN, 0.9890938773751259, 13.830804660916328, 14.819898538291454, 25.320803260803224, 8.534028165256533, 19.83799934387207, 9.800000190734863, 14.256640620529652, 89.55044687714968, OverBought, 12.300000190734863
EMKR, 0.04679687228053808, 0.5062499968335032, 0.5530468691140413, 1.1979999303817745, 9.359374456107616, 0.949999988079071, 0.36000001430511475, 0.5270312500651926, 47.56563468333361, Normal, 0.5600000023841858
ENG, 0.19890624657273293, 2.3065625112503767, 2.5054687578231096, 5.091999912261962, 12.202837248749052, 3.5999999046325684, 1.6299999952316284, 2.395703127607703, 65.2323638535437, Normal, 1.6699999570846558
ENLV, 0.17519531212747097, 1.9791484409943223, 2.1543437531217933, 4.484999990463257, 6.324740553567492, 3.9600000381469727, 1.2000000476837158, 2.070562501437962, 63.1012902317123, Normal, 2.869999885559082
ENSC, 0.124250004068017, 1.3716953084804118, 1.4959453125484288, 3.180800104141234, 9.499236013573817, 2.2100000381469727, 0.7649999856948853, 1.430859379004687, 56.683267067087414, Normal, 1.3700000047683716
ENTA, 0.666320227086544, 11.904046893119812, 12.570367120206356, 17.05779781341552, 6.002884722408614, 20.040000915527344, 8.079999923706055, 12.216054640710354, 90.2406622299759, OverBought, 11.210000038146973
ENTX, 0.0571093768812716, 0.6753749968484044, 0.732484373729676, 1.4620000481605533, 7.138672003784448, 1.090000033378601, 0.5199999809265137, 0.705882812384516, 53.110579035732805, Normal, 1.090000033378601
ENVB, 0.20203125476837158, 1.9194921916350722, 2.121523446403444, 5.172000122070311, 16.162500381469727, 3.8980000019073486, 1.2200000286102295, 1.9943281281739473, 59.140331346180275, Normal, 1.2799999713897705
ENVX, 0.8701874762773514, 12.97319532930851, 13.843382805585861, 22.27679939270019, 8.046860235256124, 23.899999618530273, 8.333999633789062, 13.342421904206276, 89.96950243614546, OverBought, 10.960000038146973
EOSE, 0.27285937778651714, 1.9041093718260527, 2.17696874961257, 6.985200071334838, 34.62682513698857, 4.809999942779541, 0.7879999876022339, 2.015898439101875, 58.495561005424776, Normal, 0.7889999747276306
EP, 0.5114530846476555, 8.570500023663044, 9.0819531083107, 13.093198966979976, 6.958545459644102, 10.989999771118164, 5.659999847412109, 8.787265624850988, 81.98217859174642, OverBought, 7.349999904632568
EP, 0.5114530846476555, 8.570500023663044, 9.0819531083107, 13.093198966979976, 6.958545459644102, 10.989999771118164, 5.659999847412109, 8.787265624850988, 81.98217859174642, OverBought, 7.349999904632568
EPOW, 0.13636720459908247, 1.5786406127735972, 1.7150078173726797, 3.4910004377365116, 14.354442769501622, 2.5, 0.8500000238418579, 1.6355312475934625, 55.59084492863973, Normal, 0.9819999933242798
EQ, 0.05132812401279807, 0.67710937326774, 0.7284374972805381, 1.31399997472763, 6.259527373233459, 0.9399999976158142, 0.44999998807907104, 0.6992968756239861, 49.464434669221376, Normal, 0.8500000238418579
ERAS, 0.15256251767277718, 2.2274921787902713, 2.3800546964630485, 3.905600452423096, 7.945964639729961, 2.9700000286102295, 1.5099999904632568, 2.2937109330669045, 62.50636421973284, Normal, 1.9299999475479126
ERNA, 0.19375000149011612, 1.8748437501490116, 2.0685937516391277, 4.960000038146974, 12.500000480682633, 2.990000009536743, 0.8399999737739563, 1.9606249947100878, 59.47961398011229, Normal, 1.6100000143051147
ESGL, 0.3530000046951564, 1.9688110177911173, 2.3218110224862736, 8.966200119256968, 69.21568848942724, 13.380000114440918, 0.4009999930858612, 2.0954724543207273, 68.95040471246033, Normal, 0.5590000152587891
ESLA, 1.106953124050051, 4.842523430939764, 5.949476554989815, 28.33799997568131, 120.32098956188256, 33.0, 0.9200000166893005, 5.203070307616144, 72.43377886590358, Normal, 1.2300000190734863
ESPR, 0.1539843832142651, 1.3891406231559813, 1.5431250063702464, 3.9420002102851868, 5.132812773808837, 3.3399999141693115, 0.699999988079071, 1.4568749968893826, 60.76699947014834, Normal, 3.0199999809265137
ESTA, 2.2508594542741776, 41.28625005483627, 43.53710950911045, 57.622002029418965, 6.594958640001229, 73.0, 16.959999084472656, 42.25742170214653, 96.59518921850142, OverBought, 35.459999084472656
ETNB, 0.7285313419997692, 12.192960899323225, 12.921492241322994, 18.650402355194096, 7.142464270813124, 19.040000915527344, 6.574999809265137, 12.562617164105177, 90.15049071851772, OverBought, 11.09000015258789
ETON, 0.29195310547947884, 3.8747656382620335, 4.166718743741512, 7.473999500274658, 6.773854045371444, 5.809999942779541, 2.4200000762939453, 4.020390624180436, 69.23336551993215, Normal, 4.369999885559082
EUDA, 0.12123437109403312, 1.0966718771960586, 1.2179062482900918, 3.103599900007249, 7.8723619543572, 2.0350000858306885, 0.43299999833106995, 1.1503359363414347, 56.68950316392966, Normal, 1.5399999618530273
EVA, 0.4573593777604401, 5.682304687332362, 6.139664065092802, 11.708400070667267, 57.82040111222191, 14.170000076293945, 0.6060000061988831, 5.873210942838341, 76.82204285332634, Normal, 0.8999999761581421
EVAX, 0.08521874598227441, 0.8310078147333115, 0.916226560715586, 2.1815998971462256, 11.408132312690205, 1.3819999694824219, 0.4699999988079071, 0.873687501763925, 51.62465139122564, Normal, 0.7990000247955322
EVEX, 0.3728593923151493, 7.700742173939943, 8.073601566255093, 9.545200443267817, 5.35717514757973, 10.739999771118164, 6.651000022888184, 7.884843751788139, 88.45195941212535, OverBought, 7.050000190734863
EVGN, 0.0596093749627471, 0.7140624998137355, 0.7736718747764826, 1.5259999990463253, 6.550480576353318, 1.440000057220459, 0.44999998807907104, 0.7440625005401671, 51.83569057600255, Normal, 0.9399999976158142
EVGO, 0.23638283926993608, 3.365367175079882, 3.6017500143498182, 6.051400685310364, 8.72261387241782, 5.949999809265137, 1.8799999952316284, 3.4632812403142452, 68.11138090236011, Normal, 2.7100000381469727
EVI, 1.135156288743019, 24.627968728542328, 25.763125017285347, 29.060000991821283, 5.444394570620154, 28.649999618530273, 19.6200008392334, 25.12835942208767, 94.38699881801105, OverBought, 21.350000381469727
EVLV, 0.30967188626527786, 4.989531256258488, 5.299203142523766, 7.927600288391116, 7.086313372423797, 8.300000190734863, 3.2750000953674316, 5.1328124944120646, 76.59593002567749, Normal, 4.400000095367432
EVLVW, 0.039900004863739014, 0.6201000213623047, 0.6600000262260437, 0.007980000972747803, 6.434446619769864, 0.6600000262260437, 0.6201000213623047, 0.6499999761581421, 0, Oversold, 0.6499999761581421
EVOK, 0.09371093660593033, 1.2168046897277236, 1.310515626333654, 2.398999977111816, 13.180159391700668, 1.7690000534057617, 0.7110000252723694, 1.2556171920150518, 50.34676395609884, Normal, 0.75
EVTL, 0.10751562798395753, 1.0892187501303852, 1.1967343781143427, 2.7524000763893137, 18.698370471822084, 2.0, 0.574999988079071, 1.1336171887814999, 50.11982592260799, Normal, 0.6000000238418579
EVTV, 0.1834453120827675, 1.6585234329104424, 1.8419687449932098, 4.696199989318848, 14.675624966621397, 3.369999885559082, 0.9190000295639038, 1.7416171915829182, 56.75060558905352, Normal, 1.25
EWTX, 0.5208281390368938, 6.871624987572432, 7.392453126609325, 13.33320035934448, 5.564403398939709, 12.460000038146973, 5.119999885559082, 7.127656236290932, 81.39198109393777, OverBought, 10.0
EXAI, 0.49138281866908073, 5.830484364181757, 6.321867182850838, 12.57940015792847, 7.389215212363548, 9.119999885559082, 4.170000076293945, 6.066328130662441, 77.63727029911355, Normal, 6.710000038146973
EXFY, 0.21879688929766417, 3.5725624850019813, 3.7913593742996454, 5.601200366020204, 11.106440919801317, 8.25, 1.5199999809265137, 3.6631640577688813, 75.15277920045806, Normal, 1.9700000286102295
